iter,name,estimate,CI_left,CI_right,CI_df_left,CI_df_right,CI_boot_left,CI_boot_right,estimate_relaxed,CI_left_relaxed,CI_right_relaxed,CI_df_left_relaxed,CI_df_right_relaxed,CI_boot_left_relaxed,CI_boot_right_relaxed,estimate_tmle,CI_left_tmle,CI_right_tmle,estimate_aipw,CI_left_aipw,CI_right_aipw,estimate_lm,CI_left_lm,CI_right_lm,const,n
38,ATE_intercept,1.80417298459534,1.63128945035825,1.97705651883243,1.62349687098909,1.98484909820159,-1958.15981155546,1961.76815752465,1.7550624631582,1.58244068861167,1.92768423770472,1.57913747274654,1.93098745356985,-1958.2089220769,1961.71904700321,1.85737255263913,1.57808050115735,2.13666460412091,1.85692222187224,1.57763017039046,2.13621427335403,1.79388130572844,1.56708118088149,2.0206814305754,3,2500
39,ATE_intercept,1.77920562848235,1.60431197957454,1.95409927739016,1.59538181724007,1.96302943972463,-1958.18477891157,1961.74319016854,1.77053296219427,1.59686440176819,1.94420152262036,1.59427192534461,1.94679399904394,-1958.19345157786,1961.73451750225,1.40892002831959,0.758568524356403,2.05927153228278,1.38507441009501,0.734722906131825,2.0354259140582,1.77805173084069,1.56021860445849,1.99588485722288,3,2500
40,ATE_intercept,1.66753663363212,1.48816145795697,1.84691180930727,1.47912730979081,1.85594595747343,-1958.29644790642,1961.63152117369,1.66953394751223,1.48767313948894,1.85139475553552,1.4841546170837,1.85491327794076,-1958.29445059254,1961.63351848757,1.52887187852475,1.30357884905456,1.75416490799494,1.53369883579951,1.30840580632932,1.75899186526969,1.62542874306188,1.40538017912577,1.84547730699799,3,2500
41,ATE_intercept,1.77259004654792,1.59363610534681,1.95154398774902,1.58589586878239,1.95928422431344,-1958.19139449351,1961.7365745866,1.77217712878979,1.59197050328631,1.95238375429327,1.58894036609517,1.9554138914844,-1958.19180741126,1961.73616166884,1.60130706927577,1.32134781590292,1.88126632264862,1.61564084371832,1.33568159034547,1.89560009709117,1.86467940351593,1.63936636292194,2.08999244410992,3,2500
42,ATE_intercept,1.93624580154727,1.7560554359566,2.11643616713794,1.74710539298453,2.12538621011,-1958.02773873851,1961.9002303416,1.96687630034056,1.78120027259772,2.1525523280834,1.77780429274899,2.15594830793213,-1957.99710823971,1961.93086084039,1.9898291073621,1.71259319441541,2.26706502030879,1.98890653935633,1.71167062640964,2.26614245230302,2.00833565487516,1.77689856236269,2.23977274738764,3,2500
43,ATE_intercept,1.72594593737735,1.54308595973711,1.90880591501759,1.53620652162524,1.91568535312947,-1958.23803860268,1961.68993047743,1.74172741882373,1.56222458369782,1.92123025394965,1.55848492539289,1.92496991225457,-1958.22225712123,1961.70571195888,2.70225785689802,1.29478425245201,4.10973146134404,2.82131472857869,1.41384112413268,4.22878833302471,1.73917923996745,1.51227762960927,1.96608085032563,3,2500
44,ATE_intercept,1.75897198287872,1.57743654887539,1.94050741688206,1.56825151257953,1.94969245317792,-1958.20501255717,1961.72295652293,1.78064600411276,1.59970414384757,1.96158786437795,1.59604989032634,1.96524211789918,-1958.18333853594,1961.74463054417,1.59517514225912,1.31477225551635,1.87557802900188,1.60026111692645,1.31985823018369,1.88066400366921,1.87496499453712,1.65042174713159,2.09950824194266,3,2500
45,ATE_intercept,1.84234709775366,1.66505496417483,2.01963923133248,1.65616680419892,2.0285273913084,-1958.1216374423,1961.80633163781,1.84255463895293,1.66759603288128,2.01751324502458,1.66380196158992,2.02130731631594,-1958.1214299011,1961.80653917901,1.98642117511838,1.65215056599631,2.32069178424046,1.97224409655828,1.63797348743621,2.30651470568035,1.95559083107896,1.73488000959291,2.17630165256502,3,2500
46,ATE_intercept,1.86590489876357,1.6971590078371,2.03465078969004,1.68854275328092,2.04326704424622,-1958.09807964129,1961.82988943882,1.83151664596163,1.65831713757271,2.00471615435055,1.65445028099472,2.00858301092855,-1958.13246789409,1961.79550118601,2.20806388469257,1.16295067259504,3.25317709679011,2.2814005461634,1.23628733406587,3.32651375826094,1.89375177211325,1.66220231193461,2.12530123229188,3,2500
47,ATE_intercept,1.85215237366381,1.68181409341889,2.02249065390872,1.67331398942473,2.03099075790288,-1958.11183216639,1961.81613691372,1.81875804932146,1.64936859272843,1.98814750591449,1.64598360943069,1.99153248921223,-1958.14522649073,1961.78274258937,1.5781168898743,1.23384011197931,1.92239366776929,1.5832696697506,1.23899289185561,1.9275464476456,1.70232046492374,1.48471930762467,1.91992162222282,3,2500
48,ATE_intercept,1.90302058765443,1.72621336602134,2.07982780928752,1.71979820942035,2.08624296588851,-1958.0609639524,1961.86700512771,1.9266150550402,1.74706839908891,2.10616171099149,1.74397380951005,2.10925630057035,-1958.03736948501,1961.89059959509,1.83678955999792,1.36023033926805,2.3133487807278,1.83419845309683,1.35763923236695,2.3107576738267,2.06808483540425,1.83944248147719,2.29672718933132,3,2500
49,ATE_intercept,1.71057989102459,1.52719241873149,1.89396736331768,1.51787113073586,1.90328865131331,-1958.25340464903,1961.67456443108,1.70909729211982,1.52138508745656,1.89680949678309,1.51775335610651,1.90044122813314,-1958.25488724793,1961.67308183217,1.6976640295408,1.42919253675171,1.96613552232989,1.6983274939006,1.42985600111151,1.96679898668969,1.79020650585784,1.57044994179865,2.00996306991704,3,2500
50,ATE_intercept,1.75533194434983,1.58248744778526,1.92817644091439,1.57317832171295,1.9374855669867,-1958.2086525957,1961.7193164844,1.74869934807184,1.57613516189622,1.92126353424746,1.57254005939262,1.92485863675106,-1958.21528519198,1961.71268388813,1.75104371418696,1.37002425083334,2.13206317754058,1.75102213235626,1.37000266900264,2.13204159570988,1.81632393450721,1.58987707490595,2.04277079410847,3,2500
51,ATE_intercept,1.81360484159518,1.63481764135577,1.99239204183459,1.62634947838683,2.00086020480353,-1958.15037969846,1961.77758938165,1.79140929348909,1.61157382754843,1.97124475942976,1.60755881641533,1.97525977056286,-1958.17257524656,1961.75539383354,1.76898061759575,1.58488608953595,1.95307514565556,1.77116349207033,1.58706896401052,1.95525802013014,1.98188289533937,1.75222579218231,2.21153999849644,3,2500
52,ATE_intercept,1.84494660241605,1.67229993753946,2.01759326729263,1.66479328836192,2.02509991647017,-1958.11903793764,1961.80893114247,1.80673274434514,1.63010040863919,1.98336508005109,1.62672044840455,1.98674504028572,-1958.15725179571,1961.7707172844,1.62205928079608,1.28650717679666,1.9576113847955,1.62912843933658,1.29357633533716,1.964680543336,1.92276888859714,1.69588533672006,2.14965244047423,3,2500
53,ATE_intercept,1.83884312719072,1.66443198969439,2.01325426468706,1.65700694649034,2.0206793078911,-1958.12514141286,1961.80282766724,1.80233361168441,1.62606750956733,1.97859971380149,1.62314068158864,1.98152654178019,-1958.16165092837,1961.76631815174,1.78585519607245,1.53251803976446,2.03919235238045,1.78650746889753,1.53317031258953,2.03984462520553,1.86173862640228,1.64034745248221,2.08312980032234,3,2500
54,ATE_intercept,1.69870895348873,1.52290073651003,1.87451717046742,1.51593203236991,1.88148587460755,-1958.26527558656,1961.66269349354,1.70504532518794,1.52794568820816,1.88214496216773,1.52485597970365,1.88523467067224,-1958.25893921487,1961.66902986524,1.57767530325345,0.602783443304794,2.5525671632021,1.56465689801606,0.589765038067406,2.53954875796471,1.79796444078011,1.57588481335486,2.02004406820535,3,2500
55,ATE_intercept,1.74710479226198,1.5626926494369,1.93151693508707,1.55505048408339,1.93915910044057,-1958.21687974779,1961.71108933232,1.74472576575739,1.56239725998689,1.92705427152788,1.55906250568946,1.93038902582532,-1958.2192587743,1961.70871030581,1.97840360720888,1.50525724555478,2.45154996886298,1.98664655861271,1.51350019695861,2.45979292026681,1.88002653221075,1.65057615821422,2.10947690620727,3,2500
56,ATE_intercept,1.75140783370359,1.57576774967038,1.92704791773681,1.56765011492414,1.93516555248304,-1958.21257670635,1961.71539237376,1.73788502357929,1.56194272064034,1.91382732651823,1.55865041301486,1.91711963414371,-1958.22609951647,1961.70186956363,1.67034556540525,1.39292287119468,1.94776825961582,1.67124229971267,1.3938196055021,1.94866499392324,1.7290175742365,1.50421611485481,1.95381903361819,3,2500
57,ATE_intercept,1.75635464178041,1.57681373380133,1.93589554975949,1.56977771991394,1.94293156364688,-1958.20762989827,1961.72033918183,1.72399605766713,1.54379500624747,1.9041971090868,1.54011743376952,1.90787468156475,-1958.23998848239,1961.68798059772,1.0478359748714,-0.344468481973893,2.44014043171669,0.979975969672641,-0.412328487172652,2.37228042651793,1.83041975865931,1.60392351398846,2.05691600333015,3,2500
58,ATE_intercept,1.7631075018484,1.58771339873151,1.93850160496528,1.58020674328872,1.94600826040807,-1958.2008770382,1961.7270920419,1.78375895511411,1.60689255401487,1.96062535621334,1.6031701793851,1.96434773084312,-1958.18022558494,1961.74774349517,1.91685948851738,1.61195108888859,2.22176788814616,1.91572882820697,1.61082042857819,2.22063722783576,1.78502892469518,1.56136102925636,2.008696820134,3,2500
59,ATE_intercept,1.78969025194448,1.61392828447602,1.96545221941294,1.60584525846239,1.97353524542657,-1958.17429428811,1961.753674792,1.77311488259804,1.59670722138613,1.94952254380996,1.59336889472627,1.95286087046981,-1958.19086965746,1961.73709942265,1.86882881809521,1.41072642538498,2.32693121080543,1.87247349409836,1.41437110138813,2.33057588680859,1.75629699388956,1.53260629354396,1.97998769423516,3,2500
60,ATE_intercept,1.6033023392902,1.43436488784407,1.77223979073632,1.42686575726981,1.77973892131058,-1958.36068220076,1961.56728687934,1.59150170840355,1.41955826052881,1.76344515627828,1.41681149874429,1.76619191806281,-1958.37248283165,1961.55548624846,1.77228884248494,1.4326917303261,2.11188595464379,1.76097171809077,1.42137460593192,2.10056883024962,1.70757980300605,1.48991516171725,1.92524444429485,3,2500
61,ATE_intercept,1.82625356990695,1.63982244505438,2.01268469475951,1.63154677061744,2.02096036919645,-1958.13773097015,1961.79023810996,1.79841573633309,1.61322980767987,1.98360166498631,1.61003802200208,1.9867934506641,-1958.16556880372,1961.76240027639,1.89402151873943,1.694355059924,2.09368797755486,1.88766452169521,1.68799806287978,2.08733098051065,1.92471111264377,1.69364173332664,2.1557804919609,3,2500
62,ATE_intercept,1.64357215733874,1.45638946834869,1.83075484632879,1.4456917962574,1.84145251842009,-1958.32041238271,1961.60755669739,1.63399658774748,1.4486731851476,1.81931999034735,1.44524450674662,1.82274866874833,-1958.32998795231,1961.5979811278,1.47918942513831,1.02520684440449,1.93317200587212,1.47973637853978,1.02575379780596,1.9337189592736,1.65396866849273,1.42524051799312,1.88269681899234,3,2500
